ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,ER_topoWet,lon,lat
851,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.5,55.675
852,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.5,55.675
853,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.5,55.675
854,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.50894452920824,55.668250165792315
855,1,157,6.400000095367432,5,118.97000122070312,8.020000457763672,-133.604167,55.358333
856,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.50894452920824,55.668250165792315
857,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.50894452920824,55.668250165792315
858,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.50894452920824,55.668250165792315
859,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.50894452920824,55.668250165792315
860,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.50894452920824,55.668250165792315
861,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.50894452920824,55.668250165792315
862,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.50894452920824,55.668250165792315
863,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.50894452920824,55.668250165792315
864,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.50894452920824,55.668250165792315
865,1,346,5.599999904632568,5.800000190734863,101.33999633789062,8.050000190734863,-132.90895338937912,55.631533570117504
866,1,389,5.400000095367432,6.099999904632568,96.279998779296875,8.270000457763672,-132.6,55.768333
867,1,389,5.400000095367432,6.099999904632568,96.279998779296875,8.270000457763672,-132.6,55.768333
868,1,76,6.800000190734863,6.099999904632568,39.880001068115234,9.899999618530273,-132.55,55.625
869,1,346,5.599999904632568,5.800000190734863,101.33999633789062,8.050000190734863,-132.90895338937912,55.631533570117504
870,1,272,4.900000095367432,6.800000190734863,124.63999938964844,8.09000015258789,-132.833333,56.616667
871,1,272,4.900000095367432,6.800000190734863,124.63999938964844,8.09000015258789,-132.833333,56.616667
872,1,308,6,6.800000190734863,109.48999786376953,7.869999885559082,-131.633333,55.433333
873,1,107,5.599999904632568,6.599999904632568,64.4800033569336,8.829999923706055,-132.91705283119182,56.662146006052616
874,1,212,6,11.100000381469727,7.989999771118164,12.09000015258789,-84.6793046130098,45.56492890357126
875,1,118,4.099999904632568,7.699999809265137,120.79000091552734,7.960000038146973,-134.935556,58.788056
876,1,235,5.900000095367432,11.399999618530273,5.260000228881836,13.149999618530273,-84.02938430454982,45.40733012103982
877,1,352,5.099999904632568,6.699999809265137,148.8300018310547,7.590000152587891,-132.416667,56.183333
878,1,129,6.5,6.099999904632568,45.2400016784668,9.40999984741211,-132.633333,55.7
879,1,129,6.5,6.099999904632568,45.2400016784668,9.40999984741211,-132.633333,55.7
880,1,384,3.4000000953674316,10.800000190734863,13.279999732971191,11.279999732971191,-82.655,46.4333
881,1,384,3.4000000953674316,10.800000190734863,13.279999732971191,11.279999732971191,-82.655,46.4333
882,1,384,3.4000000953674316,10.800000190734863,13.279999732971191,11.279999732971191,-82.655,46.4333
883,1,384,3.4000000953674316,10.800000190734863,13.279999732971191,11.279999732971191,-82.655,46.4333
884,1,384,3.4000000953674316,10.800000190734863,13.279999732971191,11.279999732971191,-82.655,46.4333
885,1,384,3.4000000953674316,10.800000190734863,13.279999732971191,11.279999732971191,-82.655,46.4333
886,1,91,10.5,9.100000381469727,26.56999969482422,10.100000381469727,-122.48275,47.46197
887,1,346,5.599999904632568,5.800000190734863,101.33999633789062,8.050000190734863,-132.9,55.616667
888,1,346,5.599999904632568,5.800000190734863,101.33999633789062,8.050000190734863,-132.9,55.616667
889,1,322,5.800000190734863,5.599999904632568,123.80000305175781,7.699999809265137,-132.983333,55.516667
890,1,178,6.5,5,83.529998779296875,8.520000457763672,-133.35,55.266667
891,1,62,6.5,5.5,25.010000228881836,9.6899995803833,-133.45,55.766667
892,1,78,6.5,5.400000095367432,52.2400016784668,9.09000015258789,-133.533611,55.798611
893,1,86,6.300000190734863,5.599999904632568,91.8499984741211,9.25,-133.418611,55.929722
894,1,78,6.5,5.400000095367432,52.2400016784668,9.09000015258789,-133.533611,55.798611
895,1,245,6.199999809265137,5.5,76.06999969482422,8.59000015258789,-132.840556,55.354167
896,1,245,6.199999809265137,5.5,76.06999969482422,8.59000015258789,-132.835556,55.346667
897,1,86,6.300000190734863,5.599999904632568,91.8499984741211,9.25,-133.433056,55.918611
898,1,322,5.800000190734863,5.599999904632568,123.80000305175781,7.699999809265137,-132.983333,55.516667
899,1,322,5.800000190734863,5.599999904632568,123.80000305175781,7.699999809265137,-132.983333,55.516667
900,1,325,6,5.900000095367432,121.26000213623047,8.100000381469727,-132.518889,55.346667
901,1,245,6.199999809265137,5.5,76.06999969482422,8.59000015258789,-132.835556,55.346667
902,1,245,6.199999809265137,5.5,76.06999969482422,8.59000015258789,-132.840556,55.354167
903,1,322,5.800000190734863,5.599999904632568,123.80000305175781,7.699999809265137,-132.983333,55.516667
904,1,1786,0.8999999761581421,10.600000381469727,152.72999572753906,7.559999942779541,-120.6234213591612,48.68983498285625
905,1,1663,1.600000023841858,11.100000381469727,200.42999267578125,7.230000019073486,-120.56738649684708,48.673684522888806
906,1,1786,0.8999999761581421,10.600000381469727,152.72999572753906,7.559999942779541,-120.6234213591612,48.68983498285625
907,1,1277,3.4000000953674316,12,205.88999938964844,7.300000190734863,-120.52104458178552,48.642984977589954
908,1,1209,7,13.800000190734863,86.79000091552734,8.649999618530273,-122.43045981571224,43.248649346125305
909,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.73227546428112,43.7307412915926
910,1,175,-3,10.800000190734863,16.31999969482422,11.640000343322754,-147.8672,64.8656
911,1,133,-2.9000000953674316,10.800000190734863,0.7099999785423279,13.149999618530273,-147.716667,64.833333
912,1,925,8.199999809265137,13.100000381469727,118.80000305175781,7.989999771118164,-122.78486863177623,43.263145947150434
913,1,1250,6.699999809265137,14.300000190734863,85.93000030517578,8.75,-122.2729572258003,43.321049955003325
914,1,1250,6.699999809265137,14.300000190734863,85.93000030517578,8.75,-122.25325576342982,43.263150788884516
915,1,1250,6.699999809265137,14.300000190734863,85.93000030517578,8.75,-122.25325576342982,43.263150788884516
916,1,1250,6.699999809265137,14.300000190734863,85.93000030517578,8.75,-122.25325576342982,43.263150788884516
917,1,1250,6.699999809265137,14.300000190734863,85.93000030517578,8.75,-122.25325576342982,43.263150788884516
918,1,1422,5.800000190734863,14.300000190734863,69.339996337890625,9.300000190734863,-122.23355528490268,43.26315096733257
919,1,1422,5.800000190734863,14.300000190734863,69.339996337890625,9.300000190734863,-122.23355528490268,43.26315096733257
920,1,1422,5.800000190734863,14.300000190734863,69.339996337890625,9.300000190734863,-122.23355528490268,43.26315096733257
921,1,1422,5.800000190734863,14.300000190734863,69.339996337890625,9.300000190734863,-122.23355528490268,43.26315096733257
922,1,1422,5.800000190734863,14.300000190734863,69.339996337890625,9.300000190734863,-122.23355528490268,43.26315096733257
923,1,1422,5.800000190734863,14.300000190734863,69.339996337890625,9.300000190734863,-122.23355528490268,43.26315096733257
924,1,1422,5.800000190734863,14.300000190734863,69.339996337890625,9.300000190734863,-122.23355528490268,43.26315096733257
925,1,1209,7,13.800000190734863,86.79000091552734,8.649999618530273,-122.43045981571224,43.248649346125305
926,1,1209,7,13.800000190734863,86.79000091552734,8.649999618530273,-122.43045981571224,43.248649346125305
927,1,1209,7,13.800000190734863,86.79000091552734,8.649999618530273,-122.43045981571224,43.248649346125305
928,1,1209,7,13.800000190734863,86.79000091552734,8.649999618530273,-122.43045981571224,43.248649346125305
929,1,1209,7,13.800000190734863,86.79000091552734,8.649999618530273,-122.43045981571224,43.248649346125305
930,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.73227546428112,43.7307412915926
931,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.73227546428112,43.7307412915926
932,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.71267498793115,43.730741472244425
933,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.71267498793115,43.730741472244425
934,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.71267498793115,43.730741472244425
935,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.69307451146254,43.73074165282668
936,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.69307451146254,43.73074165282668
937,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.69307451146254,43.73074165282668
938,1,157,5.300000190734863,6.699999809265137,93.44999694824219,8.579999923706055,-132.929444,56.720556
939,1,159,-3.0999999046325684,10.5,18.049999237060547,11.800000190734863,-147.720833,64.845833
940,1,154,6.400000095367432,6.199999809265137,56.29999923706055,9.579999923706055,-132.54313123419226,55.688434953155074
941,1,2471,-0.4000000059604645,17.100000381469727,119.79000091552734,8.220000267028809,-114.586898,44.466951
942,1,925,8.199999809265137,13.100000381469727,118.80000305175781,7.989999771118164,-122.78486863177623,43.263145947150434
943,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.71267523862171,43.74504132199697
944,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.73227546428112,43.7307412915926
945,1,190,5.099999904632568,6.900000095367432,88.37999725341797,8.4399995803833,-132.833333,56.666667
946,1,159,-3.0999999046325684,10.5,18.049999237060547,11.800000190734863,-147.716667,64.85
947,1,129,6.5,6.099999904632568,45.2400016784668,9.40999984741211,-132.633333,55.716667
948,1,55,6.800000190734863,6.199999809265137,63.720001220703125,9.470000267028809,-132.466667,55.75
949,1,190,5.099999904632568,6.900000095367432,88.37999725341797,8.4399995803833,-132.833333,56.666667
950,1,125,-2.9000000953674316,11.199999809265137,5.690000057220459,11.789999961853027,-148.066667,64.733333
951,1,125,-2.9000000953674316,11.199999809265137,5.690000057220459,11.789999961853027,-148.066667,64.733333
952,1,389,5.400000095367432,6.099999904632568,96.279998779296875,8.270000457763672,-132.633333,55.766667
953,1,52,4.800000190734863,7.199999809265137,25.25,8.630000114440918,-135.158333,58.575
954,1,226,6.099999904632568,6.699999809265137,93.910003662109375,8.399999618530273,-132,55.75
955,1,140,6.599999904632568,6.800000190734863,92.93000030517578,8.760000228881836,-131.95,55.616667
956,1,188,6.400000095367432,6.900000095367432,92.61000061035156,8.510000228881836,-131.658333,55.570833
957,1,194,6.400000095367432,5.800000190734863,115.29000091552734,8.529999732971191,-132.683333,55.45
958,1,366,4.699999809265137,12.5,3.2699999809265137,13.289999961853027,-94.286674,46.343266
959,1,226,6.099999904632568,6.699999809265137,93.910003662109375,8.399999618530273,-132,55.75
960,1,460,2.200000047683716,8.300000190734863,183.77000427246094,6.909999847412109,-135.559722,59.261667
961,1,65,6.5,5.599999904632568,31.739999771118164,10.140000343322754,-133.333333,55.9
962,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121,47.1
963,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121.01756257766355,47.0997334575746
964,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121.01756257766355,47.0997334575746
965,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121.01756257766355,47.0997334575746
966,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121.01756257766355,47.0997334575746
967,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121.01756257766355,47.0997334575746
968,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121,47.1
969,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121.01756257766355,47.0997334575746
970,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121.01756257766355,47.0997334575746
971,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121.01756257766355,47.0997334575746
972,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121.01756257766355,47.0997334575746
973,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121,47.1
974,1,10,7.5,5.5,NA,11.229999542236328,-132.433333,54.8
975,1,10,7.5,5.5,NA,11.229999542236328,-132.433333,54.8
976,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.808333
977,1,10,7.5,5.5,NA,11.229999542236328,-132.433333,54.8
978,1,10,7.5,5.5,NA,11.229999542236328,-132.433333,54.8
979,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.808333
980,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.808333
981,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.808333
982,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.808333
983,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.808333
984,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.808333
985,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.808333
986,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.808333
987,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.808333
988,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.808333
989,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.783333
990,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.783333
991,1,13,7.5,5.599999904632568,21.520000457763672,10.279999732971191,-132.4,54.783333
992,1,28,6.599999904632568,5.699999809265137,25.3799991607666,10.430000305175781,-133.333333,55.916667
993,1,65,6.5,5.599999904632568,31.739999771118164,10.140000343322754,-133.333333,55.9
994,1,28,6.599999904632568,5.699999809265137,25.3799991607666,10.430000305175781,-133.333333,55.916667
995,1,28,6.599999904632568,5.699999809265137,25.3799991607666,10.430000305175781,-133.333333,55.916667
996,1,28,6.599999904632568,5.699999809265137,25.3799991607666,10.430000305175781,-133.333333,55.916667
997,1,65,6.5,5.599999904632568,31.739999771118164,10.140000343322754,-133.283333,55.85
998,1,28,6.599999904632568,5.699999809265137,25.3799991607666,10.430000305175781,-133.333333,55.916667
999,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121,47.1
1000,1,600,2.200000047683716,12.300000190734863,3.2300000190734863,13.079999923706055,-104.619146,50.595058
1001,1,949,8.199999809265137,13.300000190734863,101.9800033569336,8.25,-122.7848683833132,43.248646113459394
1002,1,105,10.399999618530273,8.100000381469727,17.700000762939453,10.770000457763672,-122.31484441068085,47.820818896217915
1003,1,925,8.199999809265137,13.100000381469727,118.80000305175781,7.989999771118164,-122.78486887870459,43.277545782398896
1004,1,949,8.199999809265137,13.300000190734863,101.9800033569336,8.25,-122.7848683833132,43.248646113459394
1005,1,1520,5.300000190734863,13.600000381469727,81.18000030517578,8.729999542236328,-122.33205669409591,43.205250736891365
1006,1,1520,5.300000190734863,13.600000381469727,81.18000030517578,8.729999542236328,-122.31235597097447,43.1907510823447
1007,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.71267498793115,43.730741472244425
1008,1,706,8.899999618530273,12.5,100.55000305175781,8.449999809265137,-122.69307451146254,43.73074165282668
1009,1,308,-3.5999999046325684,10.899999618530273,6.340000152587891,11.100000381469727,-147.166667,64.333333
1010,1,308,-3.5999999046325684,10.899999618530273,6.340000152587891,11.100000381469727,-147.166667,64.333333
1011,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.5,64.65
1012,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.5,64.65
1013,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1014,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.5,64.65
1015,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.5,64.65
1016,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1017,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1018,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1019,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.500278,64.65
1020,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1021,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.516667,64.65
1022,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.516667,64.65
1023,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1024,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.5,64.65
1025,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.516667,64.65
1026,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1027,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1028,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1029,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.516667,64.65
1030,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1031,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1032,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1033,1,612,-0.20000000298023224,11.5,3.6700000762939453,13.149999618530273,-103.06,52.13
1034,1,75,10.300000190734863,11.199999809265137,9.710000038146973,11.539999961853027,-122.96382,46.901923
1035,1,371,-4,10.300000190734863,51.09000015258789,10.149999618530273,-148.016667,64.847222
1036,1,391,5.699999809265137,6.599999904632568,132.08999633789062,7.880000114440918,-131.645833,55.341667
1037,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121,47.1
1038,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121,47.1
1039,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121,47.1
1040,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121,47.1
1041,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121,47.1
1042,1,86,6.300000190734863,5.599999904632568,91.8499984741211,9.25,-133.466667,55.983333
1043,1,1191,4.400000095367432,9.5,99.98999786376953,8.270000457763672,-121.016667,47.1
1044,1,201,6.599999904632568,10.300000190734863,8.039999961853027,13.039999961853027,-87.394501,44.854195
1045,1,1250,6.699999809265137,14.300000190734863,85.93000030517578,8.75,-122.25325576342982,43.263150788884516
1046,1,1250,6.699999809265137,14.300000190734863,85.93000030517578,8.75,-122.25325576342982,43.263150788884516
1047,1,1422,5.800000190734863,14.300000190734863,69.339996337890625,9.300000190734863,-122.23355528490268,43.26315096733257
1048,1,1209,7,13.800000190734863,86.79000091552734,8.649999618530273,-122.43045981571224,43.248649346125305
1049,1,1209,7,13.800000190734863,86.79000091552734,8.649999618530273,-122.43045981571224,43.248649346125305
1050,1,2395,2.5,15.5,79.5199966430664,8.770000457763672,-109.089972,43.010141
1051,1,1956,2.9000000953674316,16.5,57.630001068115234,10.119999885559082,-110.762428,43.479929
1052,1,301,-3.5,10.899999618530273,18.270000457763672,9.670000076293945,-146.351389,64.416667
1053,1,NA,NA,NA,NA,NA,-148.75,66.283333
1054,1,NA,NA,NA,NA,NA,-148.75,66.283333
1055,1,619,6.400000095367432,12.199999809265137,43.880001068115234,9.979999542236328,-78.16291,42.067124
1056,1,154,-4,11.600000381469727,16.559999465942383,11.770000457763672,-148.866667,64.733333
1057,1,107,5.599999904632568,6.599999904632568,64.4800033569336,8.829999923706055,-132.916667,56.6375
1058,1,107,5.599999904632568,6.599999904632568,64.4800033569336,8.829999923706055,-132.916667,56.6375
1059,1,107,5.599999904632568,6.599999904632568,64.4800033569336,8.829999923706055,-132.916667,56.6375
1060,1,226,6.099999904632568,6.699999809265137,93.910003662109375,8.399999618530273,-132,55.75
1061,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1062,1,226,6.099999904632568,6.699999809265137,93.910003662109375,8.399999618530273,-132,55.75
1063,1,122,-3.4000000953674316,11.5,5.940000057220459,12.020000457763672,-148.511111,64.656944
1064,1,107,5.599999904632568,6.599999904632568,64.4800033569336,8.829999923706055,-132.916667,56.6375
1065,1,226,6.099999904632568,6.699999809265137,93.910003662109375,8.399999618530273,-132,55.75
1066,1,140,6.599999904632568,6.800000190734863,92.93000030517578,8.760000228881836,-131.95,55.616667
1067,1,140,6.599999904632568,6.800000190734863,92.93000030517578,8.760000228881836,-131.95,55.616667
1068,1,140,6.599999904632568,6.800000190734863,92.93000030517578,8.760000228881836,-131.95,55.616667
1069,1,140,6.599999904632568,6.800000190734863,92.93000030517578,8.760000228881836,-131.95,55.616667
1070,1,140,6.599999904632568,6.800000190734863,92.93000030517578,8.760000228881836,-131.95,55.616667
1071,1,140,6.599999904632568,6.800000190734863,92.93000030517578,8.760000228881836,-131.95,55.616667
1072,1,135,9.199999809265137,11.699999809265137,29.93000030517578,10.489999771118164,-74.153,41.754
1073,1,15,-0.30000001192092896,9.899999618530273,8.5,11.520000457763672,-60.145,53.5308
1074,1,135,9.199999809265137,11.699999809265137,29.93000030517578,10.489999771118164,-74.153,41.754
1075,1,2930,1.100000023841858,13.300000190734863,44.04999923706055,9.890000343322754,-110.40152115977602,40.95687271040881
1076,1,2930,1.100000023841858,13.300000190734863,44.04999923706055,9.890000343322754,-110.39752101981897,40.95387277947835
1077,1,476,4.5,12.399999618530273,7.230000019073486,12.300000190734863,-89.55215512207337,45.500222294719485
1078,1,159,-3.0999999046325684,10.5,18.049999237060547,11.800000190734863,-147.720833,64.845833
1079,1,126,-0.8999999761581421,10.300000190734863,34.189998626708984,10.210000038146973,-60.985,53.197
1080,1,126,-0.8999999761581421,10.300000190734863,34.189998626708984,10.210000038146973,-60.985,53.197
1081,1,305,-1.7999999523162842,10,48.790000915527344,9.84000015258789,-60.919077,53.25777
1082,1,1587,2.5999999046325684,8.5,92.779998779296875,8.149999618530273,-121.008333,47.070833
1083,1,252,5.099999904632568,10.199999809265137,3.869999885559082,13.010000228881836,-85.20122199207671,46.2115259144817
1084,1,252,5.099999904632568,10.199999809265137,3.869999885559082,13.010000228881836,-85.20122199207671,46.2115259144817
1085,1,264,4.800000190734863,10.600000381469727,2.680000066757202,13.229999542236328,-86.18495336060772,46.45592414759044
1086,1,391,5.699999809265137,6.599999904632568,132.08999633789062,7.880000114440918,-131.645833,55.341667
1087,1,660,2.700000047683716,11.199999809265137,6.139999866485596,12.739999771118164,-113.417,53.567
1088,1,1422,5.800000190734863,14.300000190734863,69.339996337890625,9.300000190734863,-122.23355528490268,43.26315096733257
1089,1,157,6.400000095367432,5,118.97000122070312,8.020000457763672,-133.6,55.35
1090,1,131,6.400000095367432,5.5,46.54999923706055,9.15999984741211,-133.25,55.75
1091,1,152,6.199999809265137,5.699999809265137,77.76000213623047,8.789999961853027,-133.131944,55.815278
1092,1,131,6.400000095367432,5.5,46.54999923706055,9.15999984741211,-133.25,55.75
1093,1,152,6.199999809265137,5.699999809265137,77.76000213623047,8.789999961853027,-133.131944,55.815278
1094,1,222,-3.299999952316284,10.800000190734863,28.8799991607666,11.079999923706055,-148,64.8
1095,1,157,6.400000095367432,5,118.97000122070312,8.020000457763672,-133.6,55.35
1096,1,180,6.300000190734863,5.599999904632568,90.41999816894531,8.420000076293945,-133,55.616667
1097,1,192,9.800000190734863,10,54.970001220703125,9.399999618530273,-121.86704036029441,47.56722388728415
1098,1,192,9.800000190734863,10,54.970001220703125,9.399999618530273,-121.86704036029441,47.56722388728415
1099,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.677611,46.992118999059166
1100,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.677615,46.944899999059054
1101,1,152,6.199999809265137,5.699999809265137,77.76000213623047,8.789999961853027,-133.15,55.833333
1102,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667084,46.941280999059046
1103,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667084,46.94851899905905
1104,1,2348,4,15,77.79000091552734,8.729999542236328,-111.167397,40.633286
1105,1,2348,4,15,77.79000091552734,8.729999542236328,-111.167397,40.633286
1106,1,37,6.800000190734863,6.300000190734863,54.150001525878906,9.6899995803833,-132.483333,55.766667
1107,1,37,6.800000190734863,6.300000190734863,54.150001525878906,9.6899995803833,-132.483333,55.766667
1108,1,159,6.300000190734863,5.900000095367432,58.880001068115234,8.859999656677246,-132.816667,55.716667
1109,1,159,6.300000190734863,5.900000095367432,58.880001068115234,8.859999656677246,-132.816667,55.716667
1110,1,159,6.300000190734863,5.900000095367432,58.880001068115234,8.859999656677246,-132.816667,55.716667
1111,1,2348,4,15,77.79000091552734,8.729999542236328,-111.1735977970321,40.63070242697179
1112,1,2572,2.799999952316284,14.300000190734863,78.55999755859375,8.989999771118164,-111.01248009770762,40.32316820433883
1113,1,2370,4.400000095367432,13.899999618530273,132.4600067138672,7.940000057220459,-111.606303,40.446627
1114,1,379,5.800000190734863,12.100000381469727,9.720000267028809,11.989999771118164,-84.784439,44.625832
1115,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667084,46.941280999059046
1116,1,193,6.199999809265137,10,7.449999809265137,12.880000114440918,-87.120712,45.192188
1117,1,110,10.199999809265137,10.5,8.649999618530273,12.0600004196167,-122.5352,47.04659999905928
1118,1,84,10.199999809265137,11.100000381469727,12.039999961853027,11.489999771118164,-122.78353,46.9487
1119,1,130,10.100000381469727,10.5,7.21999979019165,12.09000015258789,-122.456194,47.04298099905928
1120,1,84,10.199999809265137,11.100000381469727,12.039999961853027,11.489999771118164,-122.78353,46.9487
1121,1,913,7.5,12,129.0500030517578,7.900000095367432,-122.34087453977614,44.219620006456516
1122,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.677611,46.992118999059166
1123,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.677611,46.98488099905914
1124,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.677611,46.98488099905914
1125,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667084,46.94851899905905
1126,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667084,46.94851899905905
1127,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.677611,46.98849999905915
1128,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667084,46.94851899905905
1129,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667084,46.941280999059046
1130,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667084,46.94851899905905
1131,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667084,46.94851899905905
1132,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.677611,46.98488099905914
1133,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.677611,46.992118999059166
1134,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.677611,46.98488099905914
1135,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667086,46.952161999059065
1136,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667084,46.94851899905905
1137,1,127,10,10.899999618530273,13.350000381469727,11.420000076293945,-122.667084,46.941280999059046
